# Residuals   
# Time        	p             	Ux            	Uy            	k             	epsilon       
205           	5.870511e-03	1.501308e-03	1.092836e-03	2.504029e-03	1.576793e-03
206           	5.818551e-03	1.496866e-03	1.085223e-03	2.490944e-03	1.568102e-03
207           	5.774698e-03	1.492172e-03	1.077722e-03	2.477934e-03	1.557648e-03
208           	5.716590e-03	1.487318e-03	1.070261e-03	2.464492e-03	1.547737e-03
209           	5.680618e-03	1.482318e-03	1.062923e-03	2.450967e-03	1.538789e-03
210           	5.631039e-03	1.477210e-03	1.055656e-03	2.438206e-03	1.531964e-03
211           	5.590656e-03	1.472070e-03	1.048458e-03	2.425456e-03	1.523552e-03
212           	5.536392e-03	1.468102e-03	1.041274e-03	2.413225e-03	1.513253e-03
213           	5.492992e-03	1.465012e-03	1.034169e-03	2.401128e-03	1.505929e-03
214           	5.457128e-03	1.461711e-03	1.027181e-03	2.387872e-03	1.499797e-03
215           	5.417236e-03	1.458107e-03	1.020410e-03	2.374976e-03	1.490155e-03
216           	5.376843e-03	1.454170e-03	1.013840e-03	2.362172e-03	1.480238e-03
217           	5.347460e-03	1.449908e-03	1.007330e-03	2.349442e-03	1.473958e-03
218           	5.314786e-03	1.445304e-03	1.000873e-03	2.336835e-03	1.466403e-03
219           	5.284624e-03	1.440356e-03	9.944935e-04	2.324329e-03	1.457004e-03
220           	5.246556e-03	1.435188e-03	9.881754e-04	2.311959e-03	1.448836e-03
221           	5.227407e-03	1.429875e-03	9.819255e-04	2.299990e-03	1.440720e-03
222           	5.201098e-03	1.424724e-03	9.756852e-04	2.288014e-03	1.434202e-03
223           	5.175149e-03	1.420730e-03	9.695329e-04	2.276101e-03	1.428003e-03
224           	5.146260e-03	1.417618e-03	9.635311e-04	2.264301e-03	1.418453e-03
225           	5.111682e-03	1.414352e-03	9.576540e-04	2.251924e-03	1.411166e-03
226           	5.089224e-03	1.410883e-03	9.518807e-04	2.239925e-03	1.406287e-03
227           	5.066019e-03	1.407162e-03	9.462455e-04	2.227482e-03	1.398388e-03
228           	5.029751e-03	1.403150e-03	9.407139e-04	2.215539e-03	1.388663e-03
229           	5.002806e-03	1.398876e-03	9.352385e-04	2.203479e-03	1.382936e-03
230           	4.978766e-03	1.394361e-03	9.298356e-04	2.192172e-03	1.376906e-03
231           	4.959126e-03	1.389627e-03	9.245124e-04	2.180406e-03	1.368005e-03
232           	4.922317e-03	1.384703e-03	9.192409e-04	2.168473e-03	1.359879e-03
233           	4.904682e-03	1.379854e-03	9.140405e-04	2.157073e-03	1.353208e-03
234           	4.886288e-03	1.375880e-03	9.089827e-04	2.145893e-03	1.347737e-03
235           	4.858195e-03	1.372966e-03	9.040126e-04	2.134270e-03	1.341750e-03
236           	4.826679e-03	1.370228e-03	8.991244e-04	2.122733e-03	1.333562e-03
237           	4.795107e-03	1.367255e-03	8.942809e-04	2.111472e-03	1.327008e-03
238           	4.765632e-03	1.364084e-03	8.894470e-04	2.100166e-03	1.323053e-03
239           	4.737958e-03	1.360673e-03	8.847185e-04	2.089038e-03	1.315388e-03
240           	4.701528e-03	1.357003e-03	8.800716e-04	2.077504e-03	1.306182e-03
241           	4.675481e-03	1.353123e-03	8.755117e-04	2.066462e-03	1.301668e-03
242           	4.650355e-03	1.349040e-03	8.710184e-04	2.055556e-03	1.295622e-03
243           	4.616651e-03	1.344726e-03	8.666271e-04	2.044667e-03	1.287966e-03
244           	4.598942e-03	1.340249e-03	8.622832e-04	2.033819e-03	1.283399e-03
245           	4.565736e-03	1.336019e-03	8.580352e-04	2.023342e-03	1.275835e-03
246           	4.552164e-03	1.332628e-03	8.538740e-04	2.012703e-03	1.270118e-03
247           	4.513834e-03	1.330056e-03	8.497588e-04	2.002085e-03	1.264129e-03
248           	4.491039e-03	1.327721e-03	8.456764e-04	1.991218e-03	1.258425e-03
249           	4.457824e-03	1.325201e-03	8.416542e-04	1.980625e-03	1.252259e-03
250           	4.429899e-03	1.322506e-03	8.376683e-04	1.970106e-03	1.247219e-03
251           	4.401046e-03	1.319615e-03	8.337434e-04	1.960106e-03	1.241413e-03
252           	4.377189e-03	1.316500e-03	8.298803e-04	1.949646e-03	1.234833e-03
253           	4.351485e-03	1.313208e-03	8.260572e-04	1.939675e-03	1.229713e-03
254           	4.326706e-03	1.309715e-03	8.223170e-04	1.929768e-03	1.223804e-03
255           	4.300707e-03	1.306021e-03	8.186497e-04	1.919696e-03	1.217582e-03
256           	4.274884e-03	1.302179e-03	8.150642e-04	1.909878e-03	1.212754e-03
257           	4.250562e-03	1.298492e-03	8.115259e-04	1.899949e-03	1.207139e-03
258           	4.228797e-03	1.295352e-03	8.080527e-04	1.889825e-03	1.201116e-03
259           	4.200292e-03	1.293079e-03	8.046025e-04	1.879873e-03	1.197156e-03
260           	4.178985e-03	1.291104e-03	8.011991e-04	1.870234e-03	1.191615e-03
261           	4.154253e-03	1.288978e-03	7.978327e-04	1.860472e-03	1.186854e-03
262           	4.127748e-03	1.286669e-03	7.945001e-04	1.850598e-03	1.183052e-03
263           	4.102157e-03	1.284171e-03	7.912051e-04	1.840945e-03	1.177757e-03
264           	4.082227e-03	1.281467e-03	7.879430e-04	1.831412e-03	1.171949e-03
265           	4.060009e-03	1.278553e-03	7.847423e-04	1.822120e-03	1.168176e-03
