# Residuals   
# Time        	p             	Ux            	Uy            	k             	epsilon       
0             	N/A	N/A	N/A	N/A
0.136111      	2.654434e-04	1.374419e-05	1.424418e-05	1.710767e-05	2.137479e-05
0.136667      	2.451270e-04	1.357146e-05	1.407684e-05	1.690900e-05	2.091754e-05
0.137222      	2.422092e-04	1.337243e-05	1.393254e-05	1.673310e-05	2.066963e-05
0.137778      	2.445538e-04	1.317230e-05	1.379174e-05	1.655361e-05	2.016196e-05
0.138333      	2.193835e-04	1.297685e-05	1.363703e-05	1.633327e-05	2.008892e-05
0.138889      	2.291503e-04	1.280843e-05	1.352253e-05	1.618940e-05	1.966956e-05
0.139444      	2.376330e-04	1.263828e-05	1.338634e-05	1.603070e-05	1.956667e-05
0.14          	1.269956e-04	1.207380e-05	1.299813e-05	1.590983e-05	2.089816e-05
0.140556      	1.192762e-04	1.249773e-05	1.296848e-05	1.583861e-05	2.026730e-05
0.141111      	9.241296e-05	1.195650e-05	1.285584e-05	1.578209e-05	2.092928e-05
0.141667      	8.466534e-05	1.207521e-05	1.274599e-05	1.571805e-05	2.023172e-05
0.142222      	7.909605e-05	1.204029e-05	1.268071e-05	1.569225e-05	2.128302e-05
0.142778      	7.690446e-05	1.192178e-05	1.262520e-05	1.563657e-05	2.022850e-05
0.143333      	7.571696e-05	1.188888e-05	1.255703e-05	1.558741e-05	2.085942e-05
0.143889      	7.344734e-05	1.183813e-05	1.248969e-05	1.555142e-05	2.039949e-05
0.144444      	9.518546e-05	1.404151e-05	1.235436e-05	1.552621e-05	2.109162e-05
0.145         	9.368435e-05	1.256720e-05	1.233283e-05	1.546854e-05	2.016381e-05
0.145556      	8.706809e-05	1.283132e-05	1.225767e-05	1.545546e-05	2.124095e-05
0.146111      	7.610178e-05	1.229595e-05	1.221545e-05	1.541688e-05	2.025490e-05
0.146667      	7.792051e-05	1.316381e-05	1.212200e-05	1.536817e-05	2.079404e-05
0.147222      	8.038438e-05	1.222360e-05	1.208909e-05	1.534925e-05	2.055736e-05
0.147778      	8.381985e-05	1.288991e-05	1.199893e-05	1.530754e-05	2.092229e-05
0.148333      	7.401270e-05	1.217017e-05	1.196338e-05	1.526549e-05	2.008576e-05
0.148889      	7.823417e-05	1.289016e-05	1.187442e-05	1.525993e-05	2.123429e-05
0.149444      	9.754371e-05	1.041289e-05	1.192290e-05	1.521882e-05	2.016618e-05
0.15          	1.128179e-04	1.157475e-05	1.179707e-05	1.517304e-05	2.078962e-05
0.150556      	1.438822e-04	1.088543e-05	1.187117e-05	1.508812e-05	1.972620e-05
0.151111      	8.673481e-05	1.207950e-05	1.165803e-05	1.503909e-05	2.052911e-05
0.151667      	8.502921e-05	1.108057e-05	1.164253e-05	1.500986e-05	2.052225e-05
0.152222      	7.968429e-05	1.097789e-05	1.158829e-05	1.495058e-05	2.032411e-05
0.152778      	6.273313e-05	1.127720e-05	1.153096e-05	1.492244e-05	1.974561e-05
0.153333      	9.177402e-05	1.135688e-05	1.149320e-05	1.489102e-05	2.118315e-05
0.153889      	7.130096e-05	1.117738e-05	1.146910e-05	1.484845e-05	1.993262e-05
0.154444      	5.846106e-05	1.111469e-05	1.142785e-05	1.482571e-05	1.960677e-05
0.155         	7.476233e-05	1.110730e-05	1.139067e-05	1.480006e-05	2.103098e-05
0.155556      	6.478840e-05	1.108088e-05	1.135222e-05	1.473980e-05	1.925037e-05
0.156111      	6.232544e-05	1.105093e-05	1.131093e-05	1.470968e-05	2.008023e-05
0.156667      	5.454413e-05	1.099823e-05	1.127036e-05	1.470742e-05	2.050468e-05
0.157222      	5.730743e-05	1.099135e-05	1.123324e-05	1.465989e-05	1.915516e-05
0.157778      	5.962003e-05	1.094251e-05	1.119586e-05	1.460846e-05	2.005495e-05
0.158333      	5.709774e-05	1.089679e-05	1.116003e-05	1.459447e-05	1.983400e-05
0.158889      	6.447812e-05	1.089843e-05	1.112287e-05	1.454191e-05	1.953510e-05
0.159444      	5.807553e-05	1.084600e-05	1.108319e-05	1.450476e-05	1.946791e-05
0.16          	8.561983e-05	1.083921e-05	1.104538e-05	1.448914e-05	2.026064e-05
0.160556      	6.532984e-05	1.078983e-05	1.100751e-05	1.443547e-05	1.957555e-05
0.161111      	5.646183e-05	1.073776e-05	1.097046e-05	1.438840e-05	1.887520e-05
