# Residuals   
# Time        	p             	Ux            	Uy            	k             	epsilon       
0.22011       	1.835995e-04	5.382110e-04	1.734595e-04	1.375407e-04	2.483083e-04
0.22012       	1.854044e-04	5.385602e-04	1.737469e-04	1.379285e-04	2.498006e-04
0.22013       	1.852111e-04	5.389624e-04	1.737859e-04	1.382834e-04	2.514568e-04
0.22014       	1.871994e-04	5.393334e-04	1.740674e-04	1.386058e-04	2.530386e-04
0.22015       	1.874712e-04	5.399450e-04	1.741295e-04	1.389530e-04	2.547864e-04
0.22016       	1.892094e-04	5.405097e-04	1.744330e-04	1.392259e-04	2.564110e-04
0.22017       	1.897626e-04	5.412868e-04	1.745164e-04	1.395530e-04	2.580236e-04
0.22018       	1.913315e-04	5.419532e-04	1.748260e-04	1.398459e-04	2.595719e-04
0.22019       	1.919251e-04	5.426950e-04	1.749244e-04	1.401584e-04	2.610919e-04
0.2202        	1.934573e-04	5.431937e-04	1.752405e-04	1.404436e-04	2.625479e-04
0.22021       	1.938583e-04	5.437108e-04	1.753392e-04	1.407485e-04	2.639921e-04
0.22022       	1.953611e-04	5.440067e-04	1.756808e-04	1.410173e-04	2.654016e-04
0.22023       	1.959536e-04	5.442905e-04	1.758098e-04	1.413240e-04	2.668547e-04
0.22024       	1.979341e-04	5.447877e-04	1.762402e-04	1.415693e-04	2.681176e-04
0.22025       	1.982065e-04	5.453365e-04	1.764976e-04	1.418551e-04	2.694969e-04
0.22026       	1.998246e-04	5.453114e-04	1.767854e-04	1.421680e-04	2.709329e-04
0.22027       	1.998259e-04	5.455865e-04	1.770852e-04	1.424597e-04	2.721240e-04
0.22028       	2.011193e-04	5.453204e-04	1.774523e-04	1.427804e-04	2.733494e-04
0.22029       	2.007045e-04	5.450516e-04	1.776382e-04	1.431022e-04	2.745159e-04
0.2203        	2.025628e-04	5.446331e-04	1.779716e-04	1.433728e-04	2.755923e-04
0.22031       	2.015433e-04	5.445077e-04	1.782372e-04	1.436061e-04	2.768352e-04
0.22032       	2.020770e-04	5.440638e-04	1.784985e-04	1.439790e-04	2.790127e-04
0.22033       	2.007973e-04	5.438836e-04	1.785804e-04	1.443338e-04	2.810845e-04
0.22034       	2.018619e-04	5.435593e-04	1.787623e-04	1.445941e-04	2.829714e-04
0.22035       	2.009237e-04	5.436729e-04	1.789029e-04	1.447994e-04	2.845749e-04
0.22036       	2.013388e-04	5.434971e-04	1.790559e-04	1.450603e-04	2.862146e-04
0.22037       	2.001511e-04	5.438986e-04	1.791602e-04	1.452831e-04	2.877157e-04
0.22038       	2.006859e-04	5.438434e-04	1.792706e-04	1.455303e-04	2.893944e-04
0.22039       	1.996292e-04	5.444396e-04	1.793612e-04	1.457138e-04	2.908140e-04
0.2204        	1.999023e-04	5.445608e-04	1.794584e-04	1.459446e-04	2.922692e-04
0.22041       	1.988741e-04	5.450530e-04	1.794522e-04	1.461860e-04	2.936317e-04
0.22042       	1.998738e-04	5.453237e-04	1.795312e-04	1.464100e-04	2.950170e-04
0.22043       	1.990375e-04	5.460724e-04	1.796209e-04	1.465820e-04	2.961525e-04
0.22044       	1.995538e-04	5.463851e-04	1.797130e-04	1.467863e-04	2.972823e-04
0.22045       	1.991927e-04	5.470259e-04	1.798491e-04	1.469225e-04	2.981434e-04
0.22046       	1.995498e-04	5.471574e-04	1.799714e-04	1.470696e-04	2.990926e-04
0.22047       	1.994255e-04	5.475110e-04	1.800482e-04	1.472082e-04	2.999623e-04
0.22048       	2.002647e-04	5.476118e-04	1.802073e-04	1.473253e-04	3.007172e-04
0.22049       	2.001554e-04	5.482145e-04	1.804492e-04	1.473861e-04	3.012636e-04
0.2205        	2.003977e-04	5.485505e-04	1.807887e-04	1.474187e-04	3.017516e-04
0.22051       	2.007978e-04	5.489355e-04	1.809497e-04	1.475251e-04	3.023693e-04
0.22052       	2.015951e-04	5.492141e-04	1.812932e-04	1.475294e-04	3.026696e-04
0.22053       	2.020041e-04	5.497008e-04	1.814540e-04	1.475711e-04	3.030272e-04
0.22054       	2.030211e-04	5.500459e-04	1.817652e-04	1.475476e-04	3.031452e-04
0.22055       	2.026296e-04	5.504187e-04	1.818747e-04	1.475860e-04	3.034197e-04
0.22056       	2.029267e-04	5.505101e-04	1.819890e-04	1.476169e-04	3.036410e-04
0.22057       	2.028597e-04	5.509310e-04	1.820231e-04	1.476181e-04	3.037169e-04
0.22058       	2.029624e-04	5.512583e-04	1.821930e-04	1.475465e-04	3.035597e-04
0.22059       	2.022328e-04	5.516986e-04	1.822490e-04	1.475429e-04	3.035794e-04
0.2206        	2.023232e-04	5.518303e-04	1.823726e-04	1.475169e-04	3.035476e-04
0.22061       	2.019401e-04	5.523481e-04	1.825753e-04	1.474282e-04	3.032876e-04
0.22062       	2.015820e-04	5.523639e-04	1.827395e-04	1.473713e-04	3.031593e-04
0.22063       	2.011381e-04	5.525736e-04	1.828332e-04	1.473311e-04	3.029863e-04
0.22064       	2.013587e-04	5.526864e-04	1.830568e-04	1.472274e-04	3.025520e-04
0.22065       	2.003864e-04	5.529016e-04	1.831392e-04	1.472055e-04	3.022795e-04
0.22066       	2.006334e-04	5.528443e-04	1.832541e-04	1.471812e-04	3.020010e-04
0.22067       	2.001146e-04	5.530375e-04	1.833161e-04	1.471596e-04	3.017572e-04
0.22068       	2.001383e-04	5.529508e-04	1.834253e-04	1.471074e-04	3.014067e-04
0.22069       	1.996171e-04	5.531763e-04	1.835626e-04	1.469802e-04	3.008084e-04
0.2207        	1.991976e-04	5.530013e-04	1.836464e-04	1.468969e-04	3.003665e-04
0.22071       	1.988597e-04	5.530232e-04	1.836550e-04	1.467666e-04	2.998385e-04
0.22072       	1.985316e-04	5.528378e-04	1.837017e-04	1.466117e-04	2.993218e-04
0.22073       	1.977183e-04	5.528659e-04	1.836944e-04	1.464287e-04	2.986723e-04
0.22074       	1.975632e-04	5.527878e-04	1.837248e-04	1.462277e-04	2.979820e-04
0.22075       	1.974605e-04	5.529446e-04	1.837031e-04	1.460341e-04	2.972829e-04
0.22076       	1.975843e-04	5.530101e-04	1.837437e-04	1.458529e-04	2.965854e-04
0.22077       	1.972545e-04	5.532450e-04	1.837629e-04	1.457024e-04	2.959438e-04
0.22078       	1.973114e-04	5.533756e-04	1.838563e-04	1.455851e-04	2.952989e-04
0.22079       	1.970111e-04	5.536424e-04	1.838854e-04	1.454684e-04	2.946228e-04
0.2208        	1.971819e-04	5.537681e-04	1.839702e-04	1.453403e-04	2.939746e-04
0.22081       	1.968640e-04	5.539762e-04	1.839841e-04	1.452675e-04	2.933740e-04
0.22082       	1.968508e-04	5.541055e-04	1.840683e-04	1.451807e-04	2.927692e-04
0.22083       	1.966106e-04	5.542627e-04	1.840755e-04	1.451017e-04	2.921450e-04
0.22084       	1.966667e-04	5.542638e-04	1.841511e-04	1.449954e-04	2.914164e-04
0.22085       	1.962647e-04	5.542886e-04	1.841408e-04	1.449264e-04	2.908608e-04
0.22086       	1.962297e-04	5.542224e-04	1.842052e-04	1.448162e-04	2.902630e-04
0.22087       	1.960741e-04	5.542593e-04	1.841832e-04	1.447155e-04	2.897161e-04
0.22088       	1.965469e-04	5.542614e-04	1.842473e-04	1.445436e-04	2.887237e-04
0.22089       	1.958542e-04	5.543107e-04	1.842505e-04	1.443808e-04	2.876929e-04
0.2209        	1.964987e-04	5.543462e-04	1.843319e-04	1.441383e-04	2.867848e-04
0.22091       	1.966095e-04	5.544299e-04	1.843697e-04	1.439258e-04	2.858525e-04
0.22092       	1.972479e-04	5.545219e-04	1.844125e-04	1.436934e-04	2.848672e-04
0.22093       	1.972774e-04	5.545686e-04	1.844848e-04	1.435052e-04	2.838867e-04
0.22094       	1.982157e-04	5.545713e-04	1.845145e-04	1.433062e-04	2.827851e-04
0.22095       	1.980240e-04	5.545047e-04	1.845784e-04	1.432066e-04	2.817139e-04
0.22096       	1.990948e-04	5.544075e-04	1.845780e-04	1.430689e-04	2.805807e-04
0.22097       	1.987432e-04	5.542023e-04	1.846356e-04	1.429950e-04	2.795336e-04
0.22098       	1.997628e-04	5.540530e-04	1.845938e-04	1.428558e-04	2.784188e-04
0.22099       	1.990597e-04	5.538096e-04	1.846500e-04	1.427845e-04	2.776269e-04
0.221         	2.002501e-04	5.536476e-04	1.846552e-04	1.426627e-04	2.768024e-04
0.22101       	1.993552e-04	5.534204e-04	1.847756e-04	1.426125e-04	2.760792e-04
0.22102       	2.007336e-04	5.533596e-04	1.847674e-04	1.424953e-04	2.752843e-04
0.22103       	1.996142e-04	5.531115e-04	1.848996e-04	1.424664e-04	2.746733e-04
0.22104       	2.009176e-04	5.530209e-04	1.848704e-04	1.423510e-04	2.740419e-04
0.22105       	1.994768e-04	5.527407e-04	1.850208e-04	1.423805e-04	2.736509e-04
0.22106       	2.008729e-04	5.526690e-04	1.849845e-04	1.423116e-04	2.731293e-04
0.22107       	1.995032e-04	5.524105e-04	1.851697e-04	1.423558e-04	2.727946e-04
0.22108       	2.010090e-04	5.524311e-04	1.850941e-04	1.422727e-04	2.723469e-04
0.22109       	1.999790e-04	5.524847e-04	1.853572e-04	1.422498e-04	2.719154e-04
0.2211        	2.011280e-04	5.525557e-04	1.852319e-04	1.421458e-04	2.714412e-04
0.22111       	2.003260e-04	5.522761e-04	1.853916e-04	1.421899e-04	2.710820e-04
0.22112       	2.015281e-04	5.523389e-04	1.851883e-04	1.421016e-04	2.706213e-04
0.22113       	2.005019e-04	5.520700e-04	1.853296e-04	1.421563e-04	2.703440e-04
0.22114       	2.015503e-04	5.522058e-04	1.850626e-04	1.420728e-04	2.699396e-04
0.22115       	2.005565e-04	5.519767e-04	1.852141e-04	1.421425e-04	2.697125e-04
0.22116       	2.013953e-04	5.521206e-04	1.848779e-04	1.421563e-04	2.699368e-04
0.22117       	2.006299e-04	5.519827e-04	1.850271e-04	1.423438e-04	2.703950e-04
0.22118       	2.012167e-04	5.522069e-04	1.846490e-04	1.423704e-04	2.706758e-04
0.22119       	2.008605e-04	5.523346e-04	1.848362e-04	1.425109e-04	2.710295e-04
0.2212        	2.008129e-04	5.524700e-04	1.843923e-04	1.425446e-04	2.713609e-04
0.22121       	2.006835e-04	5.522934e-04	1.845497e-04	1.427532e-04	2.718307e-04
0.22122       	2.010844e-04	5.523582e-04	1.840973e-04	1.427935e-04	2.721415e-04
0.22123       	2.012583e-04	5.524169e-04	1.843747e-04	1.429473e-04	2.724708e-04
0.22124       	2.011700e-04	5.525143e-04	1.838811e-04	1.429825e-04	2.727272e-04
0.22125       	2.014871e-04	5.522676e-04	1.841269e-04	1.432225e-04	2.731364e-04
0.22126       	2.015353e-04	5.523366e-04	1.836299e-04	1.432623e-04	2.733718e-04
0.22127       	2.021130e-04	5.524528e-04	1.839960e-04	1.434162e-04	2.736109e-04
0.22128       	2.015646e-04	5.523488e-04	1.834884e-04	1.434165e-04	2.738108e-04
0.22129       	2.020720e-04	5.522217e-04	1.838575e-04	1.436063e-04	2.741430e-04
0.2213        	2.019883e-04	5.519627e-04	1.833896e-04	1.436028e-04	2.742930e-04
0.22131       	2.026407e-04	5.522306e-04	1.838725e-04	1.437444e-04	2.744252e-04
0.22132       	2.024124e-04	5.520633e-04	1.834722e-04	1.436462e-04	2.742749e-04
0.22133       	2.025763e-04	5.519776e-04	1.838991e-04	1.437947e-04	2.743379e-04
0.22134       	2.030015e-04	5.514898e-04	1.833952e-04	1.437676e-04	2.742367e-04
0.22135       	2.039879e-04	5.517352e-04	1.839076e-04	1.438549e-04	2.740989e-04
0.22136       	2.033324e-04	5.513000e-04	1.834147e-04	1.438552e-04	2.739738e-04
0.22137       	2.042069e-04	5.513114e-04	1.838848e-04	1.440058e-04	2.739837e-04
0.22138       	2.037459e-04	5.511699e-04	1.834909e-04	1.439446e-04	2.737462e-04
0.22139       	2.035051e-04	5.512528e-04	1.839928e-04	1.440726e-04	2.736840e-04
0.2214        	2.035970e-04	5.510232e-04	1.835620e-04	1.440889e-04	2.734927e-04
0.22141       	2.042938e-04	5.515318e-04	1.841462e-04	1.441455e-04	2.732279e-04
0.22142       	2.033117e-04	5.515816e-04	1.838109e-04	1.440812e-04	2.728885e-04
0.22143       	2.035664e-04	5.517183e-04	1.843297e-04	1.442063e-04	2.728030e-04
0.22144       	2.034643e-04	5.513971e-04	1.839570e-04	1.442021e-04	2.726077e-04
0.22145       	2.048884e-04	5.518560e-04	1.845592e-04	1.442483e-04	2.723686e-04
0.22146       	2.043353e-04	5.517757e-04	1.842771e-04	1.441888e-04	2.720578e-04
0.22147       	2.049622e-04	5.518247e-04	1.847576e-04	1.442926e-04	2.719596e-04
0.22148       	2.051082e-04	5.515175e-04	1.843797e-04	1.443170e-04	2.717563e-04
0.22149       	2.060099e-04	5.519273e-04	1.848741e-04	1.443602e-04	2.714831e-04
0.2215        	2.055337e-04	5.518797e-04	1.845531e-04	1.443163e-04	2.711049e-04
0.22151       	2.057247e-04	5.518002e-04	1.849379e-04	1.443965e-04	2.709497e-04
0.22152       	2.062215e-04	5.513808e-04	1.845873e-04	1.444067e-04	2.707102e-04
0.22153       	2.069377e-04	5.515579e-04	1.850489e-04	1.444251e-04	2.704286e-04
0.22154       	2.069585e-04	5.514595e-04	1.848236e-04	1.444152e-04	2.700815e-04
0.22155       	2.065247e-04	5.513499e-04	1.851978e-04	1.445241e-04	2.699390e-04
0.22156       	2.071984e-04	5.511077e-04	1.849520e-04	1.445898e-04	2.697339e-04
0.22157       	2.073629e-04	5.512330e-04	1.853674e-04	1.446385e-04	2.694534e-04
0.22158       	2.075882e-04	5.512645e-04	1.852120e-04	1.446655e-04	2.691793e-04
0.22159       	2.070937e-04	5.511932e-04	1.856028e-04	1.447529e-04	2.690452e-04
0.2216        	2.070447e-04	5.509321e-04	1.854120e-04	1.448529e-04	2.688478e-04
0.22161       	2.062976e-04	5.504848e-04	1.857030e-04	1.449702e-04	2.686916e-04
0.22162       	2.066500e-04	5.504311e-04	1.855363e-04	1.450560e-04	2.684828e-04
0.22163       	2.057180e-04	5.505208e-04	1.858701e-04	1.450963e-04	2.681992e-04
0.22164       	2.056756e-04	5.506033e-04	1.857470e-04	1.451818e-04	2.680314e-04
0.22165       	2.046436e-04	5.508176e-04	1.860414e-04	1.452026e-04	2.677520e-04
0.22166       	2.048325e-04	5.510104e-04	1.859457e-04	1.452557e-04	2.675432e-04
0.22167       	2.036749e-04	5.514046e-04	1.862337e-04	1.452471e-04	2.672156e-04
0.22168       	2.042149e-04	5.516732e-04	1.861695e-04	1.453175e-04	2.670074e-04
0.22169       	2.030346e-04	5.521978e-04	1.864385e-04	1.453258e-04	2.667332e-04
0.2217        	2.040024e-04	5.525049e-04	1.863941e-04	1.454071e-04	2.666163e-04
0.22171       	2.024761e-04	5.528234e-04	1.865830e-04	1.454552e-04	2.664544e-04
0.22172       	2.034764e-04	5.531636e-04	1.865689e-04	1.454817e-04	2.662011e-04
0.22173       	2.026004e-04	5.538574e-04	1.867871e-04	1.454313e-04	2.657878e-04
0.22174       	2.031395e-04	5.542683e-04	1.867938e-04	1.454471e-04	2.655431e-04
0.22175       	2.025822e-04	5.550466e-04	1.870349e-04	1.453651e-04	2.651434e-04
0.22176       	2.030750e-04	5.555023e-04	1.870843e-04	1.453513e-04	2.648809e-04
0.22177       	2.024697e-04	5.558249e-04	1.872534e-04	1.453453e-04	2.646239e-04
0.22178       	2.032271e-04	5.562942e-04	1.873372e-04	1.453545e-04	2.643882e-04
0.22179       	2.030358e-04	5.569806e-04	1.875922e-04	1.453141e-04	2.640358e-04
0.2218        	2.031699e-04	5.574031e-04	1.877056e-04	1.453714e-04	2.638831e-04
0.22181       	2.034953e-04	5.581500e-04	1.879371e-04	1.453921e-04	2.636381e-04
0.22182       	2.034949e-04	5.585853e-04	1.880439e-04	1.454930e-04	2.635556e-04
0.22183       	2.037035e-04	5.589287e-04	1.882211e-04	1.455835e-04	2.635057e-04
0.22184       	2.044485e-04	5.594064e-04	1.883494e-04	1.457355e-04	2.634554e-04
0.22185       	2.050665e-04	5.601576e-04	1.886046e-04	1.458086e-04	2.632264e-04
0.22186       	2.048260e-04	5.605469e-04	1.887554e-04	1.458720e-04	2.630031e-04
0.22187       	2.049939e-04	5.607752e-04	1.889375e-04	1.459191e-04	2.627795e-04
0.22188       	2.054049e-04	5.611162e-04	1.890716e-04	1.460112e-04	2.625807e-04
0.22189       	2.060755e-04	5.618419e-04	1.893019e-04	1.460376e-04	2.622717e-04
0.2219        	2.061442e-04	5.623729e-04	1.894264e-04	1.461516e-04	2.621787e-04
0.22191       	2.068581e-04	5.633685e-04	1.896579e-04	1.462018e-04	2.619956e-04
0.22192       	2.070173e-04	5.641091e-04	1.897741e-04	1.463403e-04	2.619892e-04
0.22193       	2.078878e-04	5.652883e-04	1.900259e-04	1.464010e-04	2.618396e-04
0.22194       	2.081950e-04	5.660334e-04	1.902028e-04	1.465302e-04	2.618118e-04
0.22195       	2.092083e-04	5.667535e-04	1.904367e-04	1.465070e-04	2.613229e-04
0.22196       	2.097952e-04	5.679396e-04	1.906835e-04	1.464311e-04	2.607202e-04
0.22197       	2.097819e-04	5.686977e-04	1.909024e-04	1.464148e-04	2.602898e-04
0.22198       	2.103821e-04	5.698878e-04	1.911317e-04	1.463487e-04	2.597055e-04
0.22199       	2.099373e-04	5.706668e-04	1.913206e-04	1.463529e-04	2.593378e-04
0.222         	2.099311e-04	5.714690e-04	1.915025e-04	1.463927e-04	2.589959e-04
0.22201       	2.103569e-04	5.721707e-04	1.916796e-04	1.464344e-04	2.586773e-04
0.22202       	2.109493e-04	5.733330e-04	1.918536e-04	1.464121e-04	2.582464e-04
0.22203       	2.114460e-04	5.746284e-04	1.920404e-04	1.463946e-04	2.578666e-04
0.22204       	2.116279e-04	5.759600e-04	1.922250e-04	1.463864e-04	2.574861e-04
0.22205       	2.117505e-04	5.767625e-04	1.923746e-04	1.464532e-04	2.573518e-04
0.22206       	2.126876e-04	5.779903e-04	1.925365e-04	1.464673e-04	2.571306e-04
0.22207       	2.129508e-04	5.787566e-04	1.926525e-04	1.465742e-04	2.571007e-04
0.22208       	2.137097e-04	5.799206e-04	1.927868e-04	1.466556e-04	2.569897e-04
0.22209       	2.142568e-04	5.810713e-04	1.929426e-04	1.467226e-04	2.569009e-04
0.2221        	2.141488e-04	5.817742e-04	1.930541e-04	1.468589e-04	2.569999e-04
0.22211       	2.148520e-04	5.828368e-04	1.932065e-04	1.469383e-04	2.569386e-04
0.22212       	2.145598e-04	5.835373e-04	1.933255e-04	1.470679e-04	2.570245e-04
0.22213       	2.148277e-04	5.845677e-04	1.934754e-04	1.471312e-04	2.569628e-04
0.22214       	2.140193e-04	5.851616e-04	1.936013e-04	1.472474e-04	2.570666e-04
0.22215       	2.139242e-04	5.861486e-04	1.937654e-04	1.473034e-04	2.570262e-04
0.22216       	2.132186e-04	5.868854e-04	1.938801e-04	1.474245e-04	2.571614e-04
0.22217       	2.130744e-04	5.880492e-04	1.940024e-04	1.475007e-04	2.571617e-04
0.22218       	2.124294e-04	5.888404e-04	1.941127e-04	1.476639e-04	2.573510e-04
0.22219       	2.123936e-04	5.899762e-04	1.942532e-04	1.477524e-04	2.573732e-04
0.2222        	2.119951e-04	5.907252e-04	1.943720e-04	1.478869e-04	2.575508e-04
0.22221       	2.117799e-04	5.918299e-04	1.946178e-04	1.479658e-04	2.575757e-04
0.22222       	2.111369e-04	5.925578e-04	1.948387e-04	1.481322e-04	2.578097e-04
0.22223       	2.106748e-04	5.933164e-04	1.950590e-04	1.482813e-04	2.580495e-04
0.22224       	2.106676e-04	5.944493e-04	1.953140e-04	1.483668e-04	2.581196e-04
0.22225       	2.099367e-04	5.952335e-04	1.955332e-04	1.485088e-04	2.583547e-04
0.22226       	2.098581e-04	5.960616e-04	1.957315e-04	1.486179e-04	2.585563e-04
0.22227       	2.100337e-04	5.972532e-04	1.959632e-04	1.486666e-04	2.585644e-04
0.22228       	2.094939e-04	5.981777e-04	1.961635e-04	1.488038e-04	2.587608e-04
0.22229       	2.094497e-04	5.990892e-04	1.963613e-04	1.489351e-04	2.589333e-04
0.2223        	2.097813e-04	6.004930e-04	1.965877e-04	1.489902e-04	2.589276e-04
0.22231       	2.094440e-04	6.014783e-04	1.967778e-04	1.491147e-04	2.591098e-04
0.22232       	2.096085e-04	6.024237e-04	1.969684e-04	1.492214e-04	2.592962e-04
0.22233       	2.100351e-04	6.037799e-04	1.972067e-04	1.492614e-04	2.593258e-04
0.22234       	2.099827e-04	6.046650e-04	1.974059e-04	1.493763e-04	2.595320e-04
0.22235       	2.107592e-04	6.059147e-04	1.976499e-04	1.494062e-04	2.595658e-04
0.22236       	2.109069e-04	6.066742e-04	1.978168e-04	1.494908e-04	2.597526e-04
0.22237       	2.117602e-04	6.077839e-04	1.979970e-04	1.494937e-04	2.597311e-04
0.22238       	2.119802e-04	6.083512e-04	1.981270e-04	1.495770e-04	2.598604e-04
0.22239       	2.130116e-04	6.092758e-04	1.983023e-04	1.496021e-04	2.598587e-04
0.2224        	2.131790e-04	6.102076e-04	1.984834e-04	1.496451e-04	2.599518e-04
0.22241       	2.133130e-04	6.106116e-04	1.987053e-04	1.497600e-04	2.602309e-04
0.22242       	2.144366e-04	6.114597e-04	1.989517e-04	1.497935e-04	2.603141e-04
0.22243       	2.150251e-04	6.123901e-04	1.991847e-04	1.497988e-04	2.603816e-04
0.22244       	2.143453e-04	6.128555e-04	1.993515e-04	1.498830e-04	2.606417e-04
0.22245       	2.145374e-04	6.137478e-04	1.995326e-04	1.498596e-04	2.606928e-04
0.22246       	2.130998e-04	6.140113e-04	1.996474e-04	1.499250e-04	2.609800e-04
0.22247       	2.129229e-04	6.142928e-04	1.997932e-04	1.499854e-04	2.612254e-04
0.22248       	2.120124e-04	6.149211e-04	1.999519e-04	1.500353e-04	2.613149e-04
0.22249       	2.118047e-04	6.156929e-04	2.001682e-04	1.500579e-04	2.613904e-04
0.2225        	2.105753e-04	6.165223e-04	2.003251e-04	1.501551e-04	2.615522e-04
0.22251       	2.106851e-04	6.171048e-04	2.005391e-04	1.502191e-04	2.617083e-04
0.22252       	2.102600e-04	6.181523e-04	2.006596e-04	1.501759e-04	2.616349e-04
0.22253       	2.108635e-04	6.194023e-04	2.008584e-04	1.500546e-04	2.614835e-04
0.22254       	2.095346e-04	6.206778e-04	2.009851e-04	1.500175e-04	2.614576e-04
0.22255       	2.096930e-04	6.214756e-04	2.012061e-04	1.500052e-04	2.614674e-04
0.22256       	2.091556e-04	6.226285e-04	2.013701e-04	1.500012e-04	2.614803e-04
0.22257       	2.101739e-04	6.238860e-04	2.016654e-04	1.498745e-04	2.613041e-04
0.22258       	2.092401e-04	6.249946e-04	2.018285e-04	1.499069e-04	2.612941e-04
0.22259       	2.105548e-04	6.262171e-04	2.021683e-04	1.497841e-04	2.610777e-04
0.2226        	2.101635e-04	6.272608e-04	2.023438e-04	1.498671e-04	2.610874e-04
0.22261       	2.118944e-04	6.284287e-04	2.027276e-04	1.497292e-04	2.609610e-04
0.22262       	2.120284e-04	6.293284e-04	2.028780e-04	1.498200e-04	2.610572e-04
0.22263       	2.138183e-04	6.305387e-04	2.032828e-04	1.496222e-04	2.608537e-04
0.22264       	2.144434e-04	6.315290e-04	2.034109e-04	1.497805e-04	2.611630e-04
0.22265       	2.158867e-04	6.328652e-04	2.038620e-04	1.496312e-04	2.610786e-04
0.22266       	2.164029e-04	6.339169e-04	2.039877e-04	1.498582e-04	2.614409e-04
0.22267       	2.175426e-04	6.352231e-04	2.045167e-04	1.496762e-04	2.613259e-04
0.22268       	2.180652e-04	6.360511e-04	2.046146e-04	1.499606e-04	2.617579e-04
0.22269       	2.191071e-04	6.373427e-04	2.051910e-04	1.497799e-04	2.616225e-04
0.2227        	2.192602e-04	6.381193e-04	2.052541e-04	1.501828e-04	2.621177e-04
