# Residuals   
# Time        	p             	Ux            	Uy            	k             	epsilon       
0             	N/A	N/A	N/A	N/A
0.0186        	1.379970e-02	1.319465e-03	7.564614e-04	5.748730e-04	3.257407e-04
0.0187        	1.375740e-02	1.312842e-03	7.540888e-04	5.735401e-04	3.245562e-04
0.0188        	1.376439e-02	1.306358e-03	7.517113e-04	5.723263e-04	3.240377e-04
0.0189        	1.370505e-02	1.299768e-03	7.493282e-04	5.712286e-04	3.228880e-04
0.019         	1.372233e-02	1.293760e-03	7.469620e-04	5.702628e-04	3.216954e-04
0.0191        	1.361986e-02	1.287392e-03	7.446200e-04	5.693541e-04	3.212265e-04
0.0192        	1.356667e-02	1.280751e-03	7.422477e-04	5.682782e-04	3.208032e-04
0.0193        	1.350711e-02	1.273926e-03	7.398928e-04	5.671870e-04	3.196258e-04
0.0194        	1.346637e-02	1.266902e-03	7.375440e-04	5.662480e-04	3.192943e-04
0.0195        	1.341730e-02	1.260525e-03	7.352326e-04	5.651518e-04	3.182417e-04
0.0196        	1.344513e-02	1.254490e-03	7.329761e-04	5.640743e-04	3.173451e-04
0.0197        	1.336071e-02	1.248576e-03	7.307175e-04	5.631110e-04	3.164320e-04
0.0198        	1.332119e-02	1.242887e-03	7.284510e-04	5.622311e-04	3.155559e-04
0.0199        	1.329128e-02	1.237196e-03	7.262453e-04	5.614804e-04	3.151026e-04
0.02          	1.324050e-02	1.231263e-03	7.240810e-04	5.605876e-04	3.141921e-04
0.0201        	1.321149e-02	1.225092e-03	7.219115e-04	5.598159e-04	3.133173e-04
0.0202        	1.319490e-02	1.218637e-03	7.197523e-04	5.589510e-04	3.124614e-04
0.0203        	1.317364e-02	1.212346e-03	7.175985e-04	5.582342e-04	3.116377e-04
0.0204        	1.310428e-02	1.206237e-03	7.154064e-04	5.574024e-04	3.108760e-04
0.0205        	1.312364e-02	1.200237e-03	7.132107e-04	5.567142e-04	3.102151e-04
0.0206        	1.309813e-02	1.194573e-03	7.110135e-04	5.559479e-04	3.097605e-04
0.0207        	1.302289e-02	1.189290e-03	7.088523e-04	5.551530e-04	3.089791e-04
0.0208        	1.295049e-02	1.183804e-03	7.067098e-04	5.544853e-04	3.083449e-04
0.0209        	1.294018e-02	1.178248e-03	7.045720e-04	5.538138e-04	3.076664e-04
0.021         	1.290357e-02	1.172390e-03	7.024328e-04	5.531302e-04	3.070241e-04
0.0211        	1.284355e-02	1.166517e-03	7.003050e-04	5.524674e-04	3.062498e-04
0.0212        	1.280320e-02	1.160929e-03	6.982231e-04	5.517390e-04	3.055112e-04
0.0213        	1.276777e-02	1.155398e-03	6.961995e-04	5.510740e-04	3.050564e-04
0.0214        	1.272728e-02	1.149915e-03	6.941657e-04	5.503409e-04	3.044178e-04
0.0215        	1.270219e-02	1.144721e-03	6.921619e-04	5.496666e-04	3.036258e-04
0.0216        	1.272166e-02	1.139507e-03	6.901747e-04	5.490853e-04	3.024634e-04
0.0217        	1.267068e-02	1.134121e-03	6.881207e-04	5.485349e-04	3.022753e-04
0.0218        	1.258677e-02	1.128647e-03	6.860599e-04	5.480025e-04	3.018279e-04
0.0219        	1.255016e-02	1.123169e-03	6.839919e-04	5.474480e-04	3.008790e-04
0.022         	1.250441e-02	1.117672e-03	6.819282e-04	5.468583e-04	3.000330e-04
0.0221        	1.245707e-02	1.112362e-03	6.798940e-04	5.462305e-04	2.991930e-04
0.0222        	1.246504e-02	1.107174e-03	6.778621e-04	5.456241e-04	2.989641e-04
0.0223        	1.248329e-02	1.102075e-03	6.758912e-04	5.451230e-04	2.983563e-04
0.0224        	1.241767e-02	1.097330e-03	6.739116e-04	5.445564e-04	2.973117e-04
0.0225        	1.236662e-02	1.092375e-03	6.719778e-04	5.438980e-04	2.967864e-04
0.0226        	1.232201e-02	1.087389e-03	6.700527e-04	5.433086e-04	2.963253e-04
0.0227        	1.226700e-02	1.082343e-03	6.680988e-04	5.426802e-04	2.956301e-04
0.0228        	1.224106e-02	1.077114e-03	6.661921e-04	5.421435e-04	2.950720e-04
0.0229        	1.218115e-02	1.071883e-03	6.642671e-04	5.415813e-04	2.944905e-04
0.023         	1.213441e-02	1.066900e-03	6.623168e-04	5.410555e-04	2.936857e-04
0.0231        	1.213326e-02	1.062070e-03	6.603848e-04	5.406502e-04	2.936299e-04
0.0232        	1.208895e-02	1.057301e-03	6.584865e-04	5.400550e-04	2.927197e-04
0.0233        	1.204674e-02	1.052755e-03	6.566108e-04	5.396293e-04	2.921386e-04
0.0234        	1.200513e-02	1.048052e-03	6.547247e-04	5.391381e-04	2.915175e-04
0.0235        	1.197659e-02	1.043215e-03	6.528454e-04	5.386357e-04	2.909532e-04
0.0236        	1.194267e-02	1.038392e-03	6.509926e-04	5.381373e-04	2.902561e-04
0.0237        	1.191210e-02	1.033495e-03	6.491298e-04	5.377457e-04	2.898036e-04
0.0238        	1.190299e-02	1.028605e-03	6.473059e-04	5.373395e-04	2.888306e-04
0.0239        	1.185305e-02	1.023884e-03	6.454421e-04	5.368562e-04	2.889346e-04
0.024         	1.180946e-02	1.019254e-03	6.435747e-04	5.363201e-04	2.879105e-04
0.0241        	1.176947e-02	1.014726e-03	6.417236e-04	5.356675e-04	2.870776e-04
0.0242        	1.171291e-02	1.010380e-03	6.399249e-04	5.350674e-04	2.865718e-04
0.0243        	1.167642e-02	1.006091e-03	6.381380e-04	5.345247e-04	2.860688e-04
0.0244        	1.165744e-02	1.001676e-03	6.363489e-04	5.340687e-04	2.856453e-04
0.0245        	1.167018e-02	9.972826e-04	6.345792e-04	5.337487e-04	2.851671e-04
0.0246        	1.160860e-02	9.928100e-04	6.328164e-04	5.333206e-04	2.849360e-04
0.0247        	1.157306e-02	9.881334e-04	6.310323e-04	5.328861e-04	2.840403e-04
0.0248        	1.151737e-02	9.833626e-04	6.292441e-04	5.325125e-04	2.834961e-04
0.0249        	1.148399e-02	9.787960e-04	6.274444e-04	5.320816e-04	2.828980e-04
0.025         	1.144670e-02	9.743883e-04	6.256710e-04	5.316622e-04	2.822028e-04
0.0251        	1.139499e-02	9.700880e-04	6.239242e-04	5.312078e-04	2.816407e-04
0.0252        	1.136134e-02	9.660251e-04	6.221858e-04	5.306959e-04	2.809813e-04
0.0253        	1.136475e-02	9.620696e-04	6.204685e-04	5.301633e-04	2.803269e-04
0.0254        	1.132380e-02	9.579690e-04	6.187112e-04	5.296233e-04	2.799423e-04
0.0255        	1.129885e-02	9.537676e-04	6.169839e-04	5.290832e-04	2.793927e-04
0.0256        	1.126380e-02	9.494967e-04	6.152537e-04	5.286507e-04	2.787676e-04
0.0257        	1.121295e-02	9.451540e-04	6.135382e-04	5.281807e-04	2.780524e-04
0.0258        	1.116549e-02	9.407907e-04	6.118284e-04	5.277643e-04	2.776445e-04
0.0259        	1.113897e-02	9.365378e-04	6.101380e-04	5.274072e-04	2.772936e-04
0.026         	1.113811e-02	9.324927e-04	6.084923e-04	5.271569e-04	2.769922e-04
0.0261        	1.109495e-02	9.284160e-04	6.068093e-04	5.267327e-04	2.760899e-04
0.0262        	1.106045e-02	9.244836e-04	6.051513e-04	5.263121e-04	2.754920e-04
0.0263        	1.100473e-02	9.205831e-04	6.034962e-04	5.257876e-04	2.749162e-04
0.0264        	1.098794e-02	9.166560e-04	6.018044e-04	5.252550e-04	2.744377e-04
0.0265        	1.094401e-02	9.127529e-04	6.001287e-04	5.246509e-04	2.736979e-04
0.0266        	1.091023e-02	9.086745e-04	5.984503e-04	5.240443e-04	2.727376e-04
0.0267        	1.092768e-02	9.047143e-04	5.968122e-04	5.236457e-04	2.726470e-04
0.0268        	1.087365e-02	9.006708e-04	5.951880e-04	5.230691e-04	2.714919e-04
0.0269        	1.081551e-02	8.966992e-04	5.935568e-04	5.226173e-04	2.708131e-04
0.027         	1.079339e-02	8.927911e-04	5.919051e-04	5.221793e-04	2.704723e-04
0.0271        	1.075311e-02	8.890082e-04	5.902806e-04	5.216953e-04	2.695633e-04
0.0272        	1.073484e-02	8.854055e-04	5.886777e-04	5.213340e-04	2.692361e-04
0.0273        	1.068408e-02	8.818286e-04	5.870863e-04	5.208458e-04	2.685028e-04
0.0274        	1.070239e-02	8.783411e-04	5.855020e-04	5.205376e-04	2.685191e-04
0.0275        	1.066393e-02	8.747321e-04	5.839025e-04	5.199673e-04	2.673957e-04
0.0276        	1.062795e-02	8.709911e-04	5.822844e-04	5.193634e-04	2.670719e-04
0.0277        	1.058117e-02	8.671660e-04	5.806851e-04	5.186989e-04	2.661207e-04
0.0278        	1.055326e-02	8.633407e-04	5.790723e-04	5.180672e-04	2.661342e-04
0.0279        	1.052129e-02	8.595032e-04	5.774931e-04	5.173922e-04	2.647255e-04
0.028         	1.047775e-02	8.557310e-04	5.759015e-04	5.168307e-04	2.642170e-04
0.0281        	1.047878e-02	8.521938e-04	5.743504e-04	5.163470e-04	2.637082e-04
0.0282        	1.044638e-02	8.487632e-04	5.727516e-04	5.158669e-04	2.633103e-04
0.0283        	1.040635e-02	8.453804e-04	5.711627e-04	5.152862e-04	2.622531e-04
0.0284        	1.038837e-02	8.419780e-04	5.696061e-04	5.148372e-04	2.620890e-04
0.0285        	1.035591e-02	8.385751e-04	5.680355e-04	5.142460e-04	2.609250e-04
0.0286        	1.031377e-02	8.352712e-04	5.664919e-04	5.137461e-04	2.604901e-04
0.0287        	1.027211e-02	8.318354e-04	5.649241e-04	5.130728e-04	2.595085e-04
0.0288        	1.024695e-02	8.283334e-04	5.633962e-04	5.124162e-04	2.592512e-04
0.0289        	1.023799e-02	8.247751e-04	5.618803e-04	5.117377e-04	2.585286e-04
0.029         	1.019830e-02	8.210903e-04	5.603380e-04	5.109872e-04	2.581727e-04
0.0291        	1.016365e-02	8.174027e-04	5.587785e-04	5.101652e-04	2.573733e-04
0.0292        	1.013029e-02	8.138255e-04	5.572153e-04	5.094114e-04	2.567799e-04
0.0293        	1.010221e-02	8.104558e-04	5.556687e-04	5.085783e-04	2.555958e-04
0.0294        	1.006740e-02	8.071545e-04	5.541180e-04	5.078918e-04	2.552401e-04
0.0295        	1.003109e-02	8.038514e-04	5.525971e-04	5.071079e-04	2.543864e-04
0.0296        	9.999999e-03	8.005069e-04	5.510799e-04	5.063579e-04	2.533666e-04
0.0297        	9.978622e-03	7.971879e-04	5.495604e-04	5.056781e-04	2.530598e-04
0.0298        	9.983900e-03	7.938590e-04	5.480777e-04	5.049750e-04	2.520939e-04
0.0299        	9.942128e-03	7.903826e-04	5.465389e-04	5.041685e-04	2.518461e-04
