# y+ ()       
# Time        	patch         	min           	max           	average       
0.3855        	back	7.142323e+00	1.151806e+01	1.007944e+01
0.3855        	region0_to_wallFilmRegion_wallFilmFaces	5.899052e+00	1.947676e+01	1.226298e+01
0.386         	splitter	2.011780e+01	3.262501e+01	2.274439e+01
0.386         	back	7.162519e+00	1.153614e+01	1.006219e+01
0.386         	region0_to_wallFilmRegion_wallFilmFaces	5.899517e+00	1.941425e+01	1.225375e+01
0.3865        	splitter	2.010332e+01	3.259877e+01	2.272954e+01
0.3865        	back	7.181437e+00	1.148380e+01	1.004538e+01
0.3865        	region0_to_wallFilmRegion_wallFilmFaces	5.900099e+00	1.944455e+01	1.224560e+01
0.387         	splitter	2.009008e+01	3.257563e+01	2.271663e+01
0.387         	back	7.197598e+00	1.159591e+01	1.004022e+01
0.387         	region0_to_wallFilmRegion_wallFilmFaces	5.900755e+00	1.948270e+01	1.223911e+01
0.3875        	splitter	2.007888e+01	3.255745e+01	2.270656e+01
0.3875        	back	7.209783e+00	1.150880e+01	1.001840e+01
0.3875        	region0_to_wallFilmRegion_wallFilmFaces	5.901414e+00	1.952441e+01	1.223469e+01
0.388         	splitter	2.007028e+01	3.254862e+01	2.269984e+01
0.388         	back	7.217132e+00	1.155791e+01	1.002082e+01
0.388         	region0_to_wallFilmRegion_wallFilmFaces	5.902020e+00	1.956935e+01	1.223251e+01
0.3885        	splitter	2.006420e+01	3.254638e+01	2.269619e+01
0.3885        	back	7.219077e+00	1.157342e+01	1.000325e+01
0.3885        	region0_to_wallFilmRegion_wallFilmFaces	5.902533e+00	1.961640e+01	1.223257e+01
0.389         	splitter	2.006066e+01	3.254913e+01	2.269538e+01
0.389         	back	7.215226e+00	1.161945e+01	9.994952e+00
0.389         	region0_to_wallFilmRegion_wallFilmFaces	5.902935e+00	1.966436e+01	1.223471e+01
0.3895        	splitter	2.005976e+01	3.255635e+01	2.269733e+01
0.3895        	back	7.205020e+00	1.161443e+01	9.986490e+00
0.3895        	region0_to_wallFilmRegion_wallFilmFaces	5.903236e+00	1.971223e+01	1.223865e+01
0.39          	splitter	2.006159e+01	3.256776e+01	2.270200e+01
0.39          	back	7.188962e+00	1.160680e+01	9.976509e+00
0.39          	region0_to_wallFilmRegion_wallFilmFaces	5.903429e+00	1.975902e+01	1.224406e+01
0.3905        	splitter	2.006620e+01	3.258305e+01	2.270936e+01
0.3905        	back	7.168194e+00	1.159447e+01	9.966087e+00
0.3905        	region0_to_wallFilmRegion_wallFilmFaces	5.903503e+00	1.980330e+01	1.225062e+01
0.391         	splitter	2.007325e+01	3.260156e+01	2.271897e+01
0.391         	back	7.143802e+00	1.157953e+01	9.959155e+00
0.391         	region0_to_wallFilmRegion_wallFilmFaces	5.903462e+00	1.984438e+01	1.225801e+01
0.3915        	splitter	2.008226e+01	3.262216e+01	2.273017e+01
0.3915        	back	7.116262e+00	1.160043e+01	9.955252e+00
0.3915        	region0_to_wallFilmRegion_wallFilmFaces	5.903305e+00	1.988515e+01	1.226590e+01
0.392         	splitter	2.009276e+01	3.264376e+01	2.274236e+01
0.392         	back	7.086086e+00	1.159555e+01	9.955719e+00
0.392         	region0_to_wallFilmRegion_wallFilmFaces	5.903048e+00	1.992427e+01	1.227391e+01
0.3925        	splitter	2.010420e+01	3.266528e+01	2.275488e+01
0.3925        	back	7.054429e+00	1.156853e+01	9.956593e+00
0.3925        	region0_to_wallFilmRegion_wallFilmFaces	5.902707e+00	1.995717e+01	1.228168e+01
0.393         	splitter	2.011609e+01	3.268570e+01	2.276718e+01
0.393         	back	7.024696e+00	1.158260e+01	9.960593e+00
0.393         	region0_to_wallFilmRegion_wallFilmFaces	5.902300e+00	1.998265e+01	1.228890e+01
0.3935        	splitter	2.012800e+01	3.270428e+01	2.277879e+01
0.3935        	back	6.996466e+00	1.157367e+01	9.963753e+00
0.3935        	region0_to_wallFilmRegion_wallFilmFaces	5.901848e+00	1.999993e+01	1.229529e+01
0.394         	splitter	2.013952e+01	3.272046e+01	2.278933e+01
0.394         	back	6.970600e+00	1.155146e+01	9.970573e+00
0.394         	region0_to_wallFilmRegion_wallFilmFaces	5.901368e+00	2.000852e+01	1.230058e+01
0.3945        	splitter	2.015027e+01	3.273374e+01	2.279841e+01
0.3945        	back	6.950011e+00	1.153633e+01	9.984245e+00
0.3945        	region0_to_wallFilmRegion_wallFilmFaces	5.900872e+00	2.000793e+01	1.230453e+01
0.395         	splitter	2.015976e+01	3.274353e+01	2.280554e+01
0.395         	back	6.938107e+00	1.148116e+01	9.980833e+00
0.395         	region0_to_wallFilmRegion_wallFilmFaces	5.900376e+00	1.999763e+01	1.230691e+01
0.3955        	splitter	2.016752e+01	3.274917e+01	2.281024e+01
0.3955        	back	6.947200e+00	1.153474e+01	1.000514e+01
0.3955        	region0_to_wallFilmRegion_wallFilmFaces	5.899899e+00	1.998310e+01	1.230755e+01
0.396         	splitter	2.017316e+01	3.275004e+01	2.281207e+01
0.396         	back	6.977739e+00	1.151933e+01	1.003064e+01
0.396         	region0_to_wallFilmRegion_wallFilmFaces	5.899470e+00	1.995901e+01	1.230634e+01
0.3965        	splitter	2.017639e+01	3.274578e+01	2.281079e+01
0.3965        	back	7.024700e+00	1.149250e+01	1.005075e+01
0.3965        	region0_to_wallFilmRegion_wallFilmFaces	5.899116e+00	1.992412e+01	1.230328e+01
0.397         	splitter	2.017593e+01	3.273643e+01	2.280646e+01
0.397         	back	7.083662e+00	1.153129e+01	1.008480e+01
0.397         	region0_to_wallFilmRegion_wallFilmFaces	5.898861e+00	1.987919e+01	1.229842e+01
0.3975        	splitter	2.016890e+01	3.272251e+01	2.279937e+01
0.3975        	back	7.094359e+00	1.154219e+01	1.010359e+01
0.3975        	region0_to_wallFilmRegion_wallFilmFaces	5.898728e+00	1.982517e+01	1.229188e+01
0.398         	splitter	2.015957e+01	3.270451e+01	2.278963e+01
0.398         	back	7.105275e+00	1.150087e+01	1.009164e+01
0.398         	region0_to_wallFilmRegion_wallFilmFaces	5.898721e+00	1.976316e+01	1.228395e+01
0.3985        	splitter	2.014805e+01	3.268274e+01	2.277744e+01
0.3985        	back	7.121553e+00	1.154285e+01	1.009235e+01
0.3985        	region0_to_wallFilmRegion_wallFilmFaces	5.898844e+00	1.969445e+01	1.227506e+01
0.399         	splitter	2.013468e+01	3.265779e+01	2.276322e+01
0.399         	back	7.140891e+00	1.154147e+01	1.009271e+01
0.399         	region0_to_wallFilmRegion_wallFilmFaces	5.899121e+00	1.962083e+01	1.226580e+01
0.3995        	splitter	2.012009e+01	3.263089e+01	2.274781e+01
0.3995        	back	7.161205e+00	1.153093e+01	1.006993e+01
0.3995        	region0_to_wallFilmRegion_wallFilmFaces	5.899550e+00	1.954453e+01	1.225680e+01
0.4           	splitter	2.010544e+01	3.260424e+01	2.273269e+01
0.4           	back	7.180640e+00	1.154990e+01	1.007347e+01
0.4           	region0_to_wallFilmRegion_wallFilmFaces	5.900108e+00	1.946835e+01	1.224870e+01
0.4005        	splitter	2.009185e+01	3.258023e+01	2.271925e+01
0.4005        	back	7.197637e+00	1.150228e+01	1.004554e+01
0.4005        	region0_to_wallFilmRegion_wallFilmFaces	5.900751e+00	1.944650e+01	1.224211e+01
0.401         	splitter	2.008012e+01	3.256080e+01	2.270847e+01
0.401         	back	7.210908e+00	1.148723e+01	1.001551e+01
0.401         	region0_to_wallFilmRegion_wallFilmFaces	5.901413e+00	1.948411e+01	1.223750e+01
0.4015        	splitter	2.007092e+01	3.255031e+01	2.270101e+01
0.4015        	back	7.219501e+00	1.148891e+01	1.000207e+01
0.4015        	region0_to_wallFilmRegion_wallFilmFaces	5.902036e+00	1.952478e+01	1.223508e+01
0.402         	splitter	2.006430e+01	3.254687e+01	2.269673e+01
0.402         	back	7.222791e+00	1.160292e+01	1.001402e+01
0.402         	region0_to_wallFilmRegion_wallFilmFaces	5.902571e+00	1.956754e+01	1.223489e+01
0.4025        	splitter	2.006020e+01	3.254863e+01	2.269532e+01
0.4025        	back	7.220373e+00	1.160896e+01	1.000020e+01
0.4025        	region0_to_wallFilmRegion_wallFilmFaces	5.902997e+00	1.961128e+01	1.223679e+01
0.403         	splitter	2.005872e+01	3.255495e+01	2.269671e+01
0.403         	back	7.211701e+00	1.149630e+01	9.974288e+00
0.403         	region0_to_wallFilmRegion_wallFilmFaces	5.903320e+00	1.965489e+01	1.224053e+01
0.4035        	splitter	2.005995e+01	3.256552e+01	2.270082e+01
0.4035        	back	7.196843e+00	1.149410e+01	9.966748e+00
0.4035        	region0_to_wallFilmRegion_wallFilmFaces	5.903537e+00	1.969721e+01	1.224578e+01
0.404         	splitter	2.006398e+01	3.258008e+01	2.270766e+01
0.404         	back	7.177010e+00	1.160129e+01	9.974190e+00
0.404         	region0_to_wallFilmRegion_wallFilmFaces	5.903639e+00	1.973734e+01	1.225221e+01
0.4045        	splitter	2.007056e+01	3.259807e+01	2.271689e+01
0.4045        	back	7.153188e+00	1.158132e+01	9.961587e+00
0.4045        	region0_to_wallFilmRegion_wallFilmFaces	5.903621e+00	1.977438e+01	1.225952e+01
0.405         	splitter	2.007920e+01	3.261839e+01	2.272784e+01
0.405         	back	7.126188e+00	1.158802e+01	9.960601e+00
0.405         	region0_to_wallFilmRegion_wallFilmFaces	5.903490e+00	1.981141e+01	1.226737e+01
0.4055        	splitter	2.008943e+01	3.263994e+01	2.273991e+01
0.4055        	back	7.096300e+00	1.156428e+01	9.953647e+00
0.4055        	region0_to_wallFilmRegion_wallFilmFaces	5.903254e+00	1.984605e+01	1.227537e+01
0.406         	splitter	2.010071e+01	3.266161e+01	2.275245e+01
0.406         	back	7.064326e+00	1.156866e+01	9.961794e+00
0.406         	region0_to_wallFilmRegion_wallFilmFaces	5.902930e+00	1.987433e+01	1.228316e+01
0.4065        	splitter	2.011254e+01	3.268239e+01	2.276486e+01
0.4065        	back	7.033567e+00	1.157923e+01	9.961118e+00
0.4065        	region0_to_wallFilmRegion_wallFilmFaces	5.902539e+00	1.989521e+01	1.229040e+01
0.407         	splitter	2.012448e+01	3.270142e+01	2.277667e+01
0.407         	back	7.004537e+00	1.153637e+01	9.961806e+00
0.407         	region0_to_wallFilmRegion_wallFilmFaces	5.902099e+00	1.990792e+01	1.229680e+01
0.4075        	splitter	2.013611e+01	3.271815e+01	2.278748e+01
0.4075        	back	6.977253e+00	1.150285e+01	9.965313e+00
0.4075        	region0_to_wallFilmRegion_wallFilmFaces	5.901628e+00	1.991210e+01	1.230212e+01
0.408         	splitter	2.014703e+01	3.273208e+01	2.279691e+01
0.408         	back	6.954532e+00	1.157435e+01	9.976112e+00
0.408         	region0_to_wallFilmRegion_wallFilmFaces	5.901141e+00	1.990753e+01	1.230612e+01
0.4085        	splitter	2.015682e+01	3.274263e+01	2.280450e+01
0.4085        	back	6.938705e+00	1.150048e+01	9.971896e+00
0.4085        	region0_to_wallFilmRegion_wallFilmFaces	5.900649e+00	1.989530e+01	1.230858e+01
0.409         	splitter	2.016496e+01	3.274918e+01	2.280974e+01
0.409         	back	6.940362e+00	1.152729e+01	1.000865e+01
0.409         	region0_to_wallFilmRegion_wallFilmFaces	5.900173e+00	1.987793e+01	1.230933e+01
0.4095        	splitter	2.017106e+01	3.275109e+01	2.281222e+01
0.4095        	back	6.964682e+00	1.155819e+01	1.001864e+01
0.4095        	region0_to_wallFilmRegion_wallFilmFaces	5.899737e+00	1.985049e+01	1.230826e+01
0.41          	splitter	2.017482e+01	3.274795e+01	2.281163e+01
0.41          	back	7.006920e+00	1.154170e+01	1.004083e+01
0.41          	region0_to_wallFilmRegion_wallFilmFaces	5.899371e+00	1.981312e+01	1.230532e+01
0.4105        	splitter	2.017611e+01	3.273968e+01	2.280795e+01
0.4105        	back	7.062413e+00	1.150862e+01	1.008004e+01
0.4105        	region0_to_wallFilmRegion_wallFilmFaces	5.899098e+00	1.976675e+01	1.230055e+01
0.411         	splitter	2.017217e+01	3.272674e+01	2.280148e+01
0.411         	back	7.089246e+00	1.150836e+01	1.009650e+01
0.411         	region0_to_wallFilmRegion_wallFilmFaces	5.898943e+00	1.971549e+01	1.229409e+01
0.4115        	splitter	2.016338e+01	3.270970e+01	2.279238e+01
0.4115        	back	7.097776e+00	1.152422e+01	1.009196e+01
0.4115        	region0_to_wallFilmRegion_wallFilmFaces	5.898911e+00	1.965585e+01	1.228616e+01
0.412         	splitter	2.015237e+01	3.268884e+01	2.278079e+01
0.412         	back	7.112387e+00	1.153157e+01	1.008348e+01
0.412         	region0_to_wallFilmRegion_wallFilmFaces	5.899006e+00	1.958919e+01	1.227716e+01
0.4125        	splitter	2.013945e+01	3.266469e+01	2.276707e+01
0.4125        	back	7.130747e+00	1.150615e+01	1.008583e+01
0.4125        	region0_to_wallFilmRegion_wallFilmFaces	5.899247e+00	1.951731e+01	1.226767e+01
0.413         	splitter	2.012512e+01	3.263825e+01	2.275192e+01
0.413         	back	7.150694e+00	1.155398e+01	1.008211e+01
0.413         	region0_to_wallFilmRegion_wallFilmFaces	5.899643e+00	1.944214e+01	1.225830e+01
0.4135        	splitter	2.011045e+01	3.261151e+01	2.273670e+01
0.4135        	back	7.170310e+00	1.151891e+01	1.006365e+01
0.4135        	region0_to_wallFilmRegion_wallFilmFaces	5.900171e+00	1.942166e+01	1.224969e+01
0.414         	splitter	2.009660e+01	3.258689e+01	2.272288e+01
0.414         	back	7.187944e+00	1.150094e+01	1.004201e+01
0.414         	region0_to_wallFilmRegion_wallFilmFaces	5.900795e+00	1.945816e+01	1.224248e+01
0.4145        	splitter	2.008444e+01	3.256643e+01	2.271150e+01
0.4145        	back	7.202241e+00	1.152362e+01	1.003350e+01
0.4145        	region0_to_wallFilmRegion_wallFilmFaces	5.901454e+00	1.949813e+01	1.223717e+01
0.415         	splitter	2.007467e+01	3.255277e+01	2.270331e+01
0.415         	back	7.212134e+00	1.152552e+01	1.001265e+01
0.415         	region0_to_wallFilmRegion_wallFilmFaces	5.902083e+00	1.954165e+01	1.223404e+01
0.4155        	splitter	2.006750e+01	3.254805e+01	2.269838e+01
0.4155        	back	7.216920e+00	1.157689e+01	1.000778e+01
0.4155        	region0_to_wallFilmRegion_wallFilmFaces	5.902637e+00	1.958785e+01	1.223313e+01
0.416         	splitter	2.006279e+01	3.254872e+01	2.269631e+01
0.416         	back	7.216129e+00	1.154286e+01	9.997821e+00
0.416         	region0_to_wallFilmRegion_wallFilmFaces	5.903082e+00	1.963565e+01	1.223438e+01
0.4165        	splitter	2.006069e+01	3.255398e+01	2.269703e+01
0.4165        	back	7.209295e+00	1.153204e+01	9.981351e+00
0.4165        	region0_to_wallFilmRegion_wallFilmFaces	5.903424e+00	1.968396e+01	1.223755e+01
0.417         	splitter	2.006125e+01	3.256352e+01	2.270047e+01
0.417         	back	7.196136e+00	1.157613e+01	9.979195e+00
0.417         	region0_to_wallFilmRegion_wallFilmFaces	5.903664e+00	1.973167e+01	1.224232e+01
0.4175        	splitter	2.006458e+01	3.257710e+01	2.270662e+01
0.4175        	back	7.177752e+00	1.156376e+01	9.960682e+00
0.4175        	region0_to_wallFilmRegion_wallFilmFaces	5.903788e+00	1.977753e+01	1.224839e+01
0.418         	splitter	2.007055e+01	3.259424e+01	2.271527e+01
0.418         	back	7.155093e+00	1.159057e+01	9.962877e+00
0.418         	region0_to_wallFilmRegion_wallFilmFaces	5.903796e+00	1.982052e+01	1.225544e+01
0.4185        	splitter	2.007868e+01	3.261400e+01	2.272580e+01
0.4185        	back	7.129208e+00	1.154587e+01	9.951981e+00
0.4185        	region0_to_wallFilmRegion_wallFilmFaces	5.903688e+00	1.985988e+01	1.226315e+01
0.419         	splitter	2.008852e+01	3.263524e+01	2.273759e+01
0.419         	back	7.100302e+00	1.158248e+01	9.957033e+00
0.419         	region0_to_wallFilmRegion_wallFilmFaces	5.903472e+00	1.989867e+01	1.227116e+01
0.4195        	splitter	2.009955e+01	3.265687e+01	2.275001e+01
0.4195        	back	7.069129e+00	1.155639e+01	9.956830e+00
0.4195        	region0_to_wallFilmRegion_wallFilmFaces	5.903165e+00	1.993509e+01	1.227909e+01
0.42          	splitter	2.011124e+01	3.267786e+01	2.276244e+01
0.42          	back	7.038113e+00	1.152744e+01	9.952204e+00
0.42          	region0_to_wallFilmRegion_wallFilmFaces	5.902784e+00	1.996485e+01	1.228661e+01
0.4205        	splitter	2.012315e+01	3.269730e+01	2.277438e+01
0.4205        	back	7.009111e+00	1.154687e+01	9.958892e+00
0.4205        	region0_to_wallFilmRegion_wallFilmFaces	5.902349e+00	1.998687e+01	1.229341e+01
0.421         	splitter	2.013485e+01	3.271458e+01	2.278542e+01
0.421         	back	6.981597e+00	1.156884e+01	9.969577e+00
0.421         	region0_to_wallFilmRegion_wallFilmFaces	5.901880e+00	2.000031e+01	1.229923e+01
0.4215        	splitter	2.014596e+01	3.272921e+01	2.279519e+01
0.4215        	back	6.957883e+00	1.151679e+01	9.964520e+00
0.4215        	region0_to_wallFilmRegion_wallFilmFaces	5.901389e+00	2.000470e+01	1.230383e+01
0.422         	splitter	2.015605e+01	3.274063e+01	2.280325e+01
0.422         	back	6.940346e+00	1.154649e+01	9.985994e+00
0.422         	region0_to_wallFilmRegion_wallFilmFaces	5.900891e+00	1.999961e+01	1.230697e+01
0.4225        	splitter	2.016464e+01	3.274822e+01	2.280910e+01
0.4225        	back	6.936567e+00	1.156777e+01	1.000132e+01
0.4225        	region0_to_wallFilmRegion_wallFilmFaces	5.900402e+00	1.998960e+01	1.230847e+01
0.423         	splitter	2.017128e+01	3.275135e+01	2.281230e+01
0.423         	back	6.955850e+00	1.153247e+01	1.001700e+01
0.423         	region0_to_wallFilmRegion_wallFilmFaces	5.899948e+00	1.997144e+01	1.230820e+01
0.4235        	splitter	2.017566e+01	3.274953e+01	2.281251e+01
0.4235        	back	6.994295e+00	1.151972e+01	1.004611e+01
0.4235        	region0_to_wallFilmRegion_wallFilmFaces	5.899555e+00	1.994239e+01	1.230609e+01
0.424         	splitter	2.017758e+01	3.274259e+01	2.280961e+01
0.424         	back	7.047057e+00	1.152875e+01	1.007536e+01
0.424         	region0_to_wallFilmRegion_wallFilmFaces	5.899249e+00	1.990288e+01	1.230216e+01
0.4245        	splitter	2.017339e+01	3.273084e+01	2.280386e+01
0.4245        	back	7.088387e+00	1.153662e+01	1.010679e+01
0.4245        	region0_to_wallFilmRegion_wallFilmFaces	5.899055e+00	1.985382e+01	1.229651e+01
0.425         	splitter	2.016523e+01	3.271491e+01	2.279547e+01
0.425         	back	7.095267e+00	1.152026e+01	1.009823e+01
0.425         	region0_to_wallFilmRegion_wallFilmFaces	5.898985e+00	1.979621e+01	1.228932e+01
0.4255        	splitter	2.015480e+01	3.269509e+01	2.278453e+01
0.4255        	back	7.108790e+00	1.152200e+01	1.009841e+01
0.4255        	region0_to_wallFilmRegion_wallFilmFaces	5.899038e+00	1.973138e+01	1.228097e+01
0.426         	splitter	2.014237e+01	3.267184e+01	2.277137e+01
0.426         	back	7.126610e+00	1.151696e+01	1.007932e+01
0.426         	region0_to_wallFilmRegion_wallFilmFaces	5.899232e+00	1.966103e+01	1.227195e+01
0.4265        	splitter	2.012837e+01	3.264594e+01	2.275655e+01
0.4265        	back	7.146515e+00	1.154179e+01	1.009568e+01
0.4265        	region0_to_wallFilmRegion_wallFilmFaces	5.899580e+00	1.958690e+01	1.226289e+01
0.427         	splitter	2.011371e+01	3.261915e+01	2.274125e+01
0.427         	back	7.166530e+00	1.156970e+01	1.007491e+01
0.427         	region0_to_wallFilmRegion_wallFilmFaces	5.900068e+00	1.951109e+01	1.225439e+01
0.4275        	splitter	2.009962e+01	3.259389e+01	2.272701e+01
0.4275        	back	7.184923e+00	1.154436e+01	1.005013e+01
0.4275        	region0_to_wallFilmRegion_wallFilmFaces	5.900664e+00	1.943621e+01	1.224710e+01
0.428         	splitter	2.008699e+01	3.257226e+01	2.271497e+01
0.428         	back	7.200278e+00	1.155462e+01	1.003619e+01
0.428         	region0_to_wallFilmRegion_wallFilmFaces	5.901311e+00	1.946529e+01	1.224155e+01
0.4285        	splitter	2.007659e+01	3.255679e+01	2.270595e+01
0.4285        	back	7.211435e+00	1.158270e+01	1.002065e+01
0.4285        	region0_to_wallFilmRegion_wallFilmFaces	5.901945e+00	1.950496e+01	1.223809e+01
0.429         	splitter	2.006879e+01	3.255058e+01	2.270024e+01
0.429         	back	7.217615e+00	1.159248e+01	1.000082e+01
0.429         	region0_to_wallFilmRegion_wallFilmFaces	5.902515e+00	1.954778e+01	1.223681e+01
0.4295        	splitter	2.006345e+01	3.254996e+01	2.269745e+01
0.4295        	back	7.218292e+00	1.157181e+01	9.991387e+00
0.4295        	region0_to_wallFilmRegion_wallFilmFaces	5.902983e+00	1.959172e+01	1.223768e+01
0.43          	splitter	2.006066e+01	3.255404e+01	2.269745e+01
0.43          	back	7.213066e+00	1.161623e+01	9.985905e+00
0.43          	region0_to_wallFilmRegion_wallFilmFaces	5.903347e+00	1.963546e+01	1.224050e+01
0.4305        	splitter	2.006051e+01	3.256245e+01	2.270017e+01
0.4305        	back	7.201440e+00	1.160459e+01	9.978476e+00
0.4305        	region0_to_wallFilmRegion_wallFilmFaces	5.903609e+00	1.967830e+01	1.224498e+01
0.431         	splitter	2.006310e+01	3.257495e+01	2.270559e+01
0.431         	back	7.184191e+00	1.157882e+01	9.973629e+00
0.431         	region0_to_wallFilmRegion_wallFilmFaces	5.903763e+00	1.971955e+01	1.225080e+01
0.4315        	splitter	2.006839e+01	3.259116e+01	2.271361e+01
0.4315        	back	7.162375e+00	1.159862e+01	9.967028e+00
0.4315        	region0_to_wallFilmRegion_wallFilmFaces	5.903799e+00	1.975835e+01	1.225763e+01
0.432         	splitter	2.007597e+01	3.261027e+01	2.272367e+01
0.432         	back	7.137115e+00	1.154471e+01	9.955407e+00
0.432         	region0_to_wallFilmRegion_wallFilmFaces	5.903720e+00	1.979357e+01	1.226516e+01
0.4325        	splitter	2.008536e+01	3.263112e+01	2.273514e+01
0.4325        	back	7.108727e+00	1.158031e+01	9.944345e+00
0.4325        	region0_to_wallFilmRegion_wallFilmFaces	5.903532e+00	1.983010e+01	1.227304e+01
0.433         	splitter	2.009608e+01	3.265265e+01	2.274740e+01
0.433         	back	7.077848e+00	1.154986e+01	9.948751e+00
0.433         	region0_to_wallFilmRegion_wallFilmFaces	5.903248e+00	1.986193e+01	1.228088e+01
0.4335        	splitter	2.010758e+01	3.267379e+01	2.275982e+01
0.4335        	back	7.045965e+00	1.154285e+01	9.952475e+00
0.4335        	region0_to_wallFilmRegion_wallFilmFaces	5.902887e+00	1.988694e+01	1.228834e+01
0.434         	splitter	2.011941e+01	3.269358e+01	2.277187e+01
0.434         	back	7.016171e+00	1.157049e+01	9.962903e+00
0.434         	region0_to_wallFilmRegion_wallFilmFaces	5.902469e+00	1.990429e+01	1.229513e+01
0.4345        	splitter	2.013115e+01	3.271137e+01	2.278313e+01
0.4345        	back	6.987837e+00	1.154834e+01	9.960858e+00
0.4345        	region0_to_wallFilmRegion_wallFilmFaces	5.902011e+00	1.991334e+01	1.230097e+01
0.435         	splitter	2.014238e+01	3.272663e+01	2.279322e+01
0.435         	back	6.962323e+00	1.151917e+01	9.954031e+00
0.435         	region0_to_wallFilmRegion_wallFilmFaces	5.901530e+00	1.991358e+01	1.230562e+01
0.4355        	splitter	2.015273e+01	3.273885e+01	2.280172e+01
0.4355        	back	6.942399e+00	1.154145e+01	9.977170e+00
0.4355        	region0_to_wallFilmRegion_wallFilmFaces	5.901038e+00	1.990469e+01	1.230885e+01
0.436         	splitter	2.016169e+01	3.274742e+01	2.280815e+01
0.436         	back	6.932585e+00	1.154165e+01	9.988953e+00
0.436         	region0_to_wallFilmRegion_wallFilmFaces	5.900550e+00	1.988776e+01	1.231047e+01
0.4365        	splitter	2.016882e+01	3.275170e+01	2.281204e+01
0.4365        	back	6.944906e+00	1.151428e+01	1.000796e+01
0.4365        	region0_to_wallFilmRegion_wallFilmFaces	5.900089e+00	1.986571e+01	1.231034e+01
0.437         	splitter	2.017379e+01	3.275116e+01	2.281303e+01
0.437         	back	6.977928e+00	1.151015e+01	1.002751e+01
0.437         	region0_to_wallFilmRegion_wallFilmFaces	5.899682e+00	1.983366e+01	1.230837e+01
0.4375        	splitter	2.017633e+01	3.274554e+01	2.281092e+01
0.4375        	back	7.026629e+00	1.153778e+01	1.005996e+01
0.4375        	region0_to_wallFilmRegion_wallFilmFaces	5.899356e+00	1.979210e+01	1.230457e+01
0.438         	splitter	2.017647e+01	3.273499e+01	2.280589e+01
0.438         	back	7.084055e+00	1.152759e+01	1.008783e+01
0.438         	region0_to_wallFilmRegion_wallFilmFaces	5.899134e+00	1.974234e+01	1.229902e+01
0.4385        	splitter	2.016898e+01	3.272015e+01	2.279821e+01
0.4385        	back	7.088258e+00	1.152716e+01	1.009241e+01
0.4385        	region0_to_wallFilmRegion_wallFilmFaces	5.899034e+00	1.968732e+01	1.229187e+01
0.439         	splitter	2.015915e+01	3.270137e+01	2.278796e+01
0.439         	back	7.099800e+00	1.153335e+01	1.008210e+01
0.439         	region0_to_wallFilmRegion_wallFilmFaces	5.899056e+00	1.962394e+01	1.228343e+01
0.4395        	splitter	2.014725e+01	3.267906e+01	2.277541e+01
0.4395        	back	7.116346e+00	1.151563e+01	1.008972e+01
0.4395        	region0_to_wallFilmRegion_wallFilmFaces	5.899212e+00	1.955417e+01	1.227420e+01
0.44          	splitter	2.013366e+01	3.265387e+01	2.276102e+01
0.44          	back	7.135633e+00	1.151097e+01	1.007365e+01
0.44          	region0_to_wallFilmRegion_wallFilmFaces	5.899518e+00	1.948042e+01	1.226476e+01
0.4405        	splitter	2.011912e+01	3.262725e+01	2.274579e+01
0.4405        	back	7.155618e+00	1.154464e+01	1.007053e+01
0.4405        	region0_to_wallFilmRegion_wallFilmFaces	5.899969e+00	1.941369e+01	1.225576e+01
0.441         	splitter	2.010485e+01	3.260152e+01	2.273124e+01
0.441         	back	7.174490e+00	1.152955e+01	1.005042e+01
0.441         	region0_to_wallFilmRegion_wallFilmFaces	5.900536e+00	1.943622e+01	1.224782e+01
0.4415        	splitter	2.009181e+01	3.257888e+01	2.271861e+01
0.4415        	back	7.190740e+00	1.151532e+01	1.003626e+01
0.4415        	region0_to_wallFilmRegion_wallFilmFaces	5.901172e+00	1.947440e+01	1.224153e+01
0.442         	splitter	2.008081e+01	3.256116e+01	2.270878e+01
0.442         	back	7.203133e+00	1.155971e+01	1.001937e+01
0.442         	region0_to_wallFilmRegion_wallFilmFaces	5.901809e+00	1.951590e+01	1.223726e+01
0.4425        	splitter	2.007235e+01	3.255241e+01	2.270225e+01
0.4425        	back	7.210776e+00	1.157827e+01	1.000855e+01
0.4425        	region0_to_wallFilmRegion_wallFilmFaces	5.902394e+00	1.956054e+01	1.223520e+01
0.443         	splitter	2.006636e+01	3.255037e+01	2.269870e+01
0.443         	back	7.213078e+00	1.159536e+01	9.993677e+00
0.443         	region0_to_wallFilmRegion_wallFilmFaces	5.902887e+00	1.960748e+01	1.223531e+01
0.4435        	splitter	2.006287e+01	3.255319e+01	2.269793e+01
0.4435        	back	7.209646e+00	1.161118e+01	9.992760e+00
0.4435        	region0_to_wallFilmRegion_wallFilmFaces	5.903272e+00	1.965564e+01	1.223745e+01
0.444         	splitter	2.006198e+01	3.256040e+01	2.269988e+01
0.444         	back	7.199921e+00	1.157342e+01	9.980852e+00
0.444         	region0_to_wallFilmRegion_wallFilmFaces	5.903559e+00	1.970378e+01	1.224134e+01
0.4445        	splitter	2.006377e+01	3.257170e+01	2.270450e+01
0.4445        	back	7.184265e+00	1.157260e+01	9.973729e+00
0.4445        	region0_to_wallFilmRegion_wallFilmFaces	5.903740e+00	1.975065e+01	1.224669e+01
