# Residuals   
# Time        	p             	Ux            	Uy            	k             	epsilon       	h             
0             	N/A	N/A	N/A	N/A	N/A
0.00321739    	4.928364e-03	1.847029e-03	7.470625e-04	7.393047e-04	5.270587e-04	4.577708e-04
0.00323913    	4.942316e-03	1.844805e-03	7.434229e-04	7.391463e-04	5.270073e-04	4.572258e-04
0.00326087    	4.903000e-03	1.840126e-03	7.395004e-04	7.389903e-04	5.269591e-04	4.565593e-04
0.00328261    	4.904463e-03	1.838746e-03	7.358917e-04	7.388340e-04	5.269090e-04	4.560431e-04
0.00330435    	4.913245e-03	1.837375e-03	7.327443e-04	7.386796e-04	5.268620e-04	4.555808e-04
0.00332609    	4.915120e-03	1.835317e-03	7.298590e-04	7.385192e-04	5.267993e-04	4.550137e-04
0.00334783    	4.894800e-03	1.834845e-03	7.273329e-04	7.383577e-04	5.267499e-04	4.544013e-04
0.00336957    	4.858772e-03	1.834526e-03	7.249406e-04	7.382201e-04	5.267246e-04	4.539537e-04
0.0033913     	4.826851e-03	1.834944e-03	7.223470e-04	7.380988e-04	5.267243e-04	4.533282e-04
0.00341304    	4.729476e-03	1.834484e-03	7.201387e-04	7.379801e-04	5.267571e-04	4.527525e-04
0.00343478    	4.656329e-03	1.834199e-03	7.179404e-04	7.378508e-04	5.267964e-04	4.520695e-04
0.00345652    	4.552697e-03	1.833845e-03	7.161196e-04	7.377425e-04	5.268431e-04	4.515320e-04
0.00347826    	4.475152e-03	1.834348e-03	7.142243e-04	7.376392e-04	5.268965e-04	4.508491e-04
0.0035        	4.384298e-03	1.835229e-03	7.124574e-04	7.375415e-04	5.269353e-04	4.501672e-04
0.00352174    	4.336742e-03	1.835823e-03	7.104967e-04	7.374538e-04	5.269635e-04	4.494946e-04
0.00354348    	4.264097e-03	1.834763e-03	7.086236e-04	7.373696e-04	5.269966e-04	4.488234e-04
0.00356522    	4.261047e-03	1.833116e-03	7.064447e-04	7.372590e-04	5.269754e-04	4.482803e-04
0.00358696    	4.293089e-03	1.831787e-03	7.037779e-04	7.371366e-04	5.269137e-04	4.476132e-04
0.0036087     	4.260654e-03	1.826647e-03	7.011266e-04	7.369957e-04	5.268101e-04	4.469730e-04
0.00363043    	4.286972e-03	1.821247e-03	6.982936e-04	7.368341e-04	5.266707e-04	4.464604e-04
0.00365217    	4.353008e-03	1.816438e-03	6.953420e-04	7.366572e-04	5.265166e-04	4.462233e-04
0.00367391    	4.425247e-03	1.812577e-03	6.920863e-04	7.364580e-04	5.263370e-04	4.457978e-04
0.00369565    	4.421018e-03	1.806721e-03	6.888211e-04	7.362544e-04	5.261726e-04	4.454340e-04
0.00371739    	4.462357e-03	1.802211e-03	6.855236e-04	7.360459e-04	5.260113e-04	4.452070e-04
0.00373913    	4.501013e-03	1.798569e-03	6.820622e-04	7.358581e-04	5.258402e-04	4.448856e-04
0.00376087    	4.515671e-03	1.795948e-03	6.786128e-04	7.356732e-04	5.256668e-04	4.446345e-04
0.00378261    	4.540588e-03	1.793919e-03	6.752165e-04	7.355028e-04	5.254993e-04	4.443492e-04
0.00380435    	4.523862e-03	1.793347e-03	6.721708e-04	7.353246e-04	5.253434e-04	4.438911e-04
0.00382609    	4.513965e-03	1.793324e-03	6.694851e-04	7.351086e-04	5.251739e-04	4.436379e-04
0.00384783    	4.473957e-03	1.793854e-03	6.674666e-04	7.348790e-04	5.250103e-04	4.432895e-04
0.00386957    	4.449256e-03	1.795650e-03	6.661115e-04	7.346574e-04	5.248440e-04	4.429786e-04
0.0038913     	4.400211e-03	1.797130e-03	6.652148e-04	7.344310e-04	5.246619e-04	4.425049e-04
0.00391304    	4.355186e-03	1.798488e-03	6.650602e-04	7.342036e-04	5.244597e-04	4.419817e-04
0.00393478    	4.324200e-03	1.799488e-03	6.652920e-04	7.339855e-04	5.242675e-04	4.416932e-04
0.00395652    	4.275443e-03	1.800153e-03	6.658129e-04	7.337597e-04	5.240551e-04	4.412145e-04
0.00397826    	4.241333e-03	1.799971e-03	6.664543e-04	7.335101e-04	5.238621e-04	4.408953e-04
0.004         	4.219729e-03	1.799774e-03	6.672980e-04	7.332510e-04	5.236911e-04	4.406011e-04
0.00402174    	4.175440e-03	1.799251e-03	6.681549e-04	7.329821e-04	5.235850e-04	4.401780e-04
0.00404348    	4.120326e-03	1.797367e-03	6.691072e-04	7.326922e-04	5.234889e-04	4.398117e-04
0.00406522    	4.092342e-03	1.794635e-03	6.699162e-04	7.324206e-04	5.233798e-04	4.392944e-04
0.00408696    	4.043989e-03	1.791295e-03	6.704275e-04	7.321550e-04	5.232744e-04	4.389657e-04
0.0041087     	3.977888e-03	1.787937e-03	6.708392e-04	7.319040e-04	5.231835e-04	4.385874e-04
0.00413043    	3.912401e-03	1.784841e-03	6.710667e-04	7.316513e-04	5.230887e-04	4.381704e-04
0.00415217    	3.889402e-03	1.781280e-03	6.713545e-04	7.313792e-04	5.229930e-04	4.377142e-04
0.00417391    	3.872288e-03	1.780528e-03	6.715895e-04	7.310826e-04	5.228811e-04	4.373090e-04
0.00419565    	3.759463e-03	1.777501e-03	6.720361e-04	7.307900e-04	5.227733e-04	4.369605e-04
0.00421739    	3.727130e-03	1.775234e-03	6.726021e-04	7.305035e-04	5.226689e-04	4.369424e-04
0.00423913    	3.740641e-03	1.777506e-03	6.726578e-04	7.302136e-04	5.225688e-04	4.364498e-04
0.00426087    	3.617568e-03	1.773461e-03	6.727045e-04	7.299221e-04	5.224693e-04	4.359682e-04
0.00428261    	3.542273e-03	1.770815e-03	6.724369e-04	7.296250e-04	5.223735e-04	4.357045e-04
0.00430435    	3.469931e-03	1.769049e-03	6.721196e-04	7.293315e-04	5.222733e-04	4.353359e-04
0.00432609    	3.382612e-03	1.766847e-03	6.715323e-04	7.290268e-04	5.221737e-04	4.350952e-04
0.00434783    	3.302517e-03	1.766240e-03	6.708158e-04	7.287165e-04	5.220815e-04	4.349108e-04
0.00436957    	3.264189e-03	1.765467e-03	6.701401e-04	7.284121e-04	5.219576e-04	4.347365e-04
0.0043913     	3.163436e-03	1.768489e-03	6.691004e-04	7.281052e-04	5.218058e-04	4.343332e-04
0.00441304    	3.052882e-03	1.768482e-03	6.683381e-04	7.277915e-04	5.216640e-04	4.339781e-04
0.00443478    	2.948877e-03	1.768614e-03	6.676264e-04	7.274841e-04	5.215186e-04	4.335462e-04
0.00445652    	2.860109e-03	1.771065e-03	6.669525e-04	7.271947e-04	5.213817e-04	4.332465e-04
0.00447826    	2.749053e-03	1.770481e-03	6.663692e-04	7.268995e-04	5.212417e-04	4.328987e-04
