# Region type : patch outlet
# Faces  :    121
# Area   :    4.800000e-04
# Time        	average(T)
0.0193451     	3.079684e+02
0.0193669     	3.079600e+02
0.0193887     	3.079515e+02
0.0194106     	3.079430e+02
0.0194324     	3.079344e+02
0.0194542     	3.079259e+02
0.0194761     	3.079173e+02
0.0194979     	3.079087e+02
0.0195197     	3.079001e+02
0.0195416     	3.078915e+02
0.0195634     	3.078829e+02
0.0195852     	3.078742e+02
0.0196071     	3.078656e+02
0.0196289     	3.078569e+02
0.0196507     	3.078482e+02
0.0196725     	3.078396e+02
0.0196944     	3.078309e+02
0.0197162     	3.078222e+02
0.019738      	3.078135e+02
0.0197599     	3.078048e+02
0.0197817     	3.077961e+02
0.0198035     	3.077874e+02
0.0198254     	3.077787e+02
0.0198472     	3.077700e+02
0.019869      	3.077612e+02
0.0198908     	3.077525e+02
0.0199127     	3.077438e+02
0.0199345     	3.077352e+02
0.0199563     	3.077265e+02
0.0199782     	3.077178e+02
0.02          	3.077091e+02
0.0200218     	3.077005e+02
0.0200436     	3.076918e+02
0.0200654     	3.076832e+02
0.0200871     	3.076746e+02
0.0201089     	3.076660e+02
0.0201307     	3.076574e+02
0.0201525     	3.076488e+02
0.0201743     	3.076403e+02
0.0201961     	3.076318e+02
0.0202179     	3.076232e+02
0.0202397     	3.076147e+02
